genres,movie_id,movie_title
Crime,113845,Money Train 
Drama,113845,Money Train 
Thriller,113845,Money Train 
Comedy,2637276,Ted 2 
Adventure,1186830,Agora 
Drama,1186830,Agora 
History,1186830,Agora 
Romance,1186830,Agora 
Action,132347,Mystery Men 
Comedy,132347,Mystery Men 
Fantasy,132347,Mystery Men 
Sci-Fi,132347,Mystery Men 
Comedy,480687,Hall Pass 
Romance,480687,Hall Pass 
Biography,140352,The Insider 
Drama,140352,The Insider 
Thriller,140352,The Insider 
Action,2025690,The Finest Hours 
Drama,2025690,The Finest Hours 
History,2025690,The Finest Hours 
Thriller,2025690,The Finest Hours 
Action,758774,Body of Lies 
Drama,758774,Body of Lies 
Thriller,758774,Body of Lies 
Comedy,427152,Dinner for Schmucks 
Action,1611224,Abraham Lincoln: Vampire Hunter 
Fantasy,1611224,Abraham Lincoln: Vampire Hunter 
Horror,1611224,Abraham Lincoln: Vampire Hunter 
Action,137494,Entrapment 
Crime,137494,Entrapment 
Romance,137494,Entrapment 
Thriller,137494,Entrapment 
Comedy,1828327,Last Man Standing             
Drama,120902,The X Files 
Mystery,120902,The X Files 
Sci-Fi,120902,The X Files 
Thriller,120902,The X Files 
Action,462396,The Last Legion 
Adventure,462396,The Last Legion 
Fantasy,462396,The Last Legion 
War,462396,The Last Legion 
Action,120815,Saving Private Ryan 
Drama,120815,Saving Private Ryan 
War,120815,Saving Private Ryan 
Action,2369135,Need for Speed 
Crime,2369135,Need for Speed 
Drama,2369135,Need for Speed 
Thriller,2369135,Need for Speed 
Comedy,207201,What Women Want 
Fantasy,207201,What Women Want 
Romance,207201,What Women Want 
Adventure,268380,Ice Age 
Animation,268380,Ice Age 
Comedy,268380,Ice Age 
Family,268380,Ice Age 
Drama,285531,Dreamcatcher 
Horror,285531,Dreamcatcher 
Sci-Fi,285531,Dreamcatcher 
Thriller,285531,Dreamcatcher 
Biography,443272,Lincoln 
Drama,443272,Lincoln 
History,443272,Lincoln 
War,443272,Lincoln 
Action,133093,The Matrix 
Sci-Fi,133093,The Matrix 
Adventure,112384,Apollo 13 
Drama,112384,Apollo 13 
History,112384,Apollo 13 
Action,100802,Total Recall 
Sci-Fi,100802,Total Recall 
Comedy,304669,The Santa Clause 2 
Family,304669,The Santa Clause 2 
Fantasy,304669,The Santa Clause 2 
Drama,1707386,Les Misérables 
Musical,1707386,Les Misérables 
Romance,1707386,Les Misérables 
Comedy,128853,You've Got Mail 
Drama,128853,You've Got Mail 
Romance,128853,You've Got Mail 
Comedy,838283,Step Brothers 
Action,120746,The Mask of Zorro 
Adventure,120746,The Mask of Zorro 
Comedy,120746,The Mask of Zorro 
Romance,120746,The Mask of Zorro 
Thriller,120746,The Mask of Zorro 
Western,120746,The Mask of Zorro 
Comedy,1231583,Due Date 
Drama,1231583,Due Date 
Action,186566,Space Cowboys 
Adventure,186566,Space Cowboys 
Thriller,186566,Space Cowboys 
Action,106582,Cliffhanger 
Adventure,106582,Cliffhanger 
Thriller,106582,Cliffhanger 
Action,115759,Broken Arrow 
Crime,115759,Broken Arrow 
Thriller,115759,Broken Arrow 
Comedy,219854,The Kid 
Family,219854,The Kid 
Fantasy,219854,The Kid 
Drama,469641,World Trade Center 
History,469641,World Trade Center 
Thriller,469641,World Trade Center 
Drama,304415,Mona Lisa Smile 
Comedy,1645170,The Dictator 
Romance,1645170,The Dictator 
Drama,120663,Eyes Wide Shut 
Mystery,120663,Eyes Wide Shut 
Thriller,120663,Eyes Wide Shut 
Comedy,1823664,Annie 
Drama,1823664,Annie 
Family,1823664,Annie 
Musical,1823664,Annie 
Comedy,2381941,Focus 
Crime,2381941,Focus 
Drama,2381941,Focus 
Romance,2381941,Focus 
Action,1596350,This Means War 
Comedy,1596350,This Means War 
Romance,1596350,This Means War 
Action,359013,Blade: Trinity 
Adventure,359013,Blade: Trinity 
Fantasy,359013,Blade: Trinity 
Horror,359013,Blade: Trinity 
Sci-Fi,359013,Blade: Trinity 
Thriller,359013,Blade: Trinity 
Action,87985,Red Dawn 
Drama,87985,Red Dawn 
War,87985,Red Dawn 
Comedy,119942,Primary Colors 
Drama,119942,Primary Colors 
Action,1855325,Resident Evil: Retribution 
Horror,1855325,Resident Evil: Retribution 
Sci-Fi,1855325,Resident Evil: Retribution 
Thriller,1855325,Resident Evil: Retribution 
Action,452608,Death Race 
Sci-Fi,452608,Death Race 
Thriller,452608,Death Race 
Action,116908,The Long Kiss Goodnight 
Crime,116908,The Long Kiss Goodnight 
Drama,116908,The Long Kiss Goodnight 
Mystery,116908,The Long Kiss Goodnight 
Thriller,116908,The Long Kiss Goodnight 
Action,228750,Proof of Life 
Drama,228750,Proof of Life 
Thriller,228750,Proof of Life 
Action,406375,Zathura: A Space Adventure 
Adventure,406375,Zathura: A Space Adventure 
Comedy,406375,Zathura: A Space Adventure 
Family,406375,Zathura: A Space Adventure 
Fantasy,406375,Zathura: A Space Adventure 
Sci-Fi,406375,Zathura: A Space Adventure 
Drama,137523,Fight Club 
Drama,758794,We Are Marshall 
Sport,758794,We Are Marshall 
Crime,3877200,The Missing             
Drama,3877200,The Missing             
Mystery,3877200,The Missing             
Action,102070,Hudson Hawk 
Adventure,102070,Hudson Hawk 
Comedy,102070,Hudson Hawk 
Comedy,219952,Lucky Numbers 
Crime,219952,Lucky Numbers 
Action,1418377,"I, Frankenstein "
Fantasy,1418377,"I, Frankenstein "
Sci-Fi,1418377,"I, Frankenstein "
Thriller,1418377,"I, Frankenstein "
Crime,380599,Oliver Twist 
Drama,380599,Oliver Twist 
Action,357277,Elektra 
Crime,357277,Elektra 
Fantasy,357277,Elektra 
Thriller,357277,Elektra 
Action,458481,Sin City: A Dame to Kill For 
Crime,458481,Sin City: A Dame to Kill For 
Thriller,458481,Sin City: A Dame to Kill For 
Drama,156934,Random Hearts 
Mystery,156934,Random Hearts 
Romance,156934,Random Hearts 
Adventure,2719848,Everest 
Biography,2719848,Everest 
Drama,2719848,Everest 
History,2719848,Everest 
Sport,2719848,Everest 
Thriller,2719848,Everest 
Crime,396171,Perfume: The Story of a Murderer 
Drama,396171,Perfume: The Story of a Murderer 
Fantasy,396171,Perfume: The Story of a Murderer 
Action,295178,Austin Powers in Goldmember 
Comedy,295178,Austin Powers in Goldmember 
Crime,295178,Austin Powers in Goldmember 
Action,375568,Astro Boy 
Animation,375568,Astro Boy 
Comedy,375568,Astro Boy 
Family,375568,Astro Boy 
Sci-Fi,375568,Astro Boy 
Adventure,107290,Jurassic Park 
Sci-Fi,107290,Jurassic Park 
Thriller,107290,Jurassic Park 
Adventure,111756,Wyatt Earp 
Biography,111756,Wyatt Earp 
Crime,111756,Wyatt Earp 
Drama,111756,Wyatt Earp 
Western,111756,Wyatt Earp 
Action,109444,Clear and Present Danger 
Crime,109444,Clear and Present Danger 
Drama,109444,Clear and Present Danger 
Thriller,109444,Clear and Present Danger 
Action,3672840,Dragon Blade 
Adventure,3672840,Dragon Blade 
Drama,3672840,Dragon Blade 
History,3672840,Dragon Blade 
Comedy,430304,Littleman 
Crime,430304,Littleman 
Action,141926,U-571 
War,141926,U-571 
Comedy,112346,The American President 
Drama,112346,The American President 
Romance,112346,The American President 
Comedy,811138,The Love Guru 
Romance,811138,The Love Guru 
Sport,811138,The Love Guru 
Action,233142,3000 Miles to Graceland 
Comedy,233142,3000 Miles to Graceland 
Crime,233142,3000 Miles to Graceland 
Thriller,233142,3000 Miles to Graceland 
Crime,3460252,The Hateful Eight 
Drama,3460252,The Hateful Eight 
Mystery,3460252,The Hateful Eight 
Thriller,3460252,The Hateful Eight 
Western,3460252,The Hateful Eight 
Comedy,445934,Blades of Glory 
Sport,445934,Blades of Glory 
Adventure,1411704,Hop 
Animation,1411704,Hop 
Comedy,1411704,Hop 
Family,1411704,Hop 
Fantasy,1411704,Hop 
Action,416449,300 
Drama,416449,300 
Fantasy,416449,300 
War,416449,300 
Comedy,290002,Meet the Fockers 
Romance,290002,Meet the Fockers 
Comedy,822832,Marley & Me 
Drama,822832,Marley & Me 
Family,822832,Marley & Me 
Crime,120689,The Green Mile 
Drama,120689,The Green Mile 
Fantasy,120689,The Green Mile 
Mystery,120689,The Green Mile 
Action,486946,Wild Hogs 
Adventure,486946,Wild Hogs 
Comedy,486946,Wild Hogs 
Adventure,371606,Chicken Little 
Animation,371606,Chicken Little 
Comedy,371606,Chicken Little 
Family,371606,Chicken Little 
Sci-Fi,371606,Chicken Little 
Crime,2267998,Gone Girl 
Drama,2267998,Gone Girl 
Mystery,2267998,Gone Girl 
Thriller,2267998,Gone Girl 
Action,258463,The Bourne Identity 
Mystery,258463,The Bourne Identity 
Thriller,258463,The Bourne Identity 
Action,113189,GoldenEye 
Adventure,113189,GoldenEye 
Thriller,113189,GoldenEye 
Drama,144214,The General's Daughter 
Mystery,144214,The General's Daughter 
Thriller,144214,The General's Daughter 
Comedy,120382,The Truman Show 
Drama,120382,The Truman Show 
Sci-Fi,120382,The Truman Show 
Adventure,120794,The Prince of Egypt 
Animation,120794,The Prince of Egypt 
Biography,120794,The Prince of Egypt 
Drama,120794,The Prince of Egypt 
Family,120794,The Prince of Egypt 
Fantasy,120794,The Prince of Egypt 
Musical,120794,The Prince of Egypt 
Comedy,317303,Daddy Day Care 
Family,317303,Daddy Day Care 
Action,1272878,2 Guns 
Comedy,1272878,2 Guns 
Crime,1272878,2 Guns 
Drama,1272878,2 Guns 
Thriller,1272878,2 Guns 
Action,239395,Cats & Dogs 
Comedy,239395,Cats & Dogs 
Family,239395,Cats & Dogs 
Fantasy,239395,Cats & Dogs 
Action,317740,The Italian Job 
Crime,317740,The Italian Job 
Thriller,317740,The Italian Job 
Comedy,313737,Two Weeks Notice 
Romance,313737,Two Weeks Notice 
Adventure,120587,Antz 
Animation,120587,Antz 
Comedy,120587,Antz 
Family,120587,Antz 
Comedy,1078940,Couples Retreat 
Action,99371,Days of Thunder 
Drama,99371,Days of Thunder 
Sport,99371,Days of Thunder 
Adventure,452598,Cheaper by the Dozen 2 
Comedy,452598,Cheaper by the Dozen 2 
Family,452598,Cheaper by the Dozen 2 
Action,4046784,The Scorch Trials 
Sci-Fi,4046784,The Scorch Trials 
Thriller,4046784,The Scorch Trials 
Drama,879870,Eat Pray Love 
Romance,879870,Eat Pray Love 
Comedy,218967,The Family Man 
Drama,218967,The Family Man 
Fantasy,218967,The Family Man 
Romance,218967,The Family Man 
Action,1245526,RED 
Comedy,1245526,RED 
Crime,1245526,RED 
Thriller,1245526,RED 
Drama,146838,Any Given Sunday 
Sport,146838,Any Given Sunday 
Drama,119314,The Horse Whisperer 
Romance,119314,The Horse Whisperer 
Western,119314,The Horse Whisperer 
Crime,369339,Collateral 
Drama,369339,Collateral 
Thriller,369339,Collateral 
Action,277296,The Scorpion King 
Adventure,277296,The Scorpion King 
Fantasy,277296,The Scorpion King 
Thriller,277296,The Scorpion King 
Action,349710,Ladder 49 
Drama,349710,Ladder 49 
Thriller,349710,Ladder 49 
Action,149261,Deep Blue Sea 
Sci-Fi,149261,Deep Blue Sea 
Thriller,149261,Deep Blue Sea 
Documentary,1477715,This Is It 
Music,1477715,This Is It 
Drama,1598778,Contagion 
Thriller,1598778,Contagion 
Action,257568,Kangaroo Jack 
Adventure,257568,Kangaroo Jack 
Comedy,257568,Kangaroo Jack 
Crime,257568,Kangaroo Jack 
Animation,327597,Coraline 
Family,327597,Coraline 
Fantasy,327597,Coraline 
Sci-Fi,949731,The Happening 
Thriller,949731,The Happening 
Action,328107,Man on Fire 
Crime,328107,Man on Fire 
Drama,328107,Man on Fire 
Thriller,328107,Man on Fire 
Comedy,393735,The Shaggy Dog 
Family,393735,The Shaggy Dog 
Fantasy,393735,The Shaggy Dog 
Comedy,335438,Starsky & Hutch 
Crime,335438,Starsky & Hutch 
Comedy,116705,Jingle All the Way 
Family,116705,Jingle All the Way 
Action,167190,Hellboy 
Fantasy,167190,Hellboy 
Horror,167190,Hellboy 
Sci-Fi,167190,Hellboy 
Drama,120633,A Civil Action 
Adventure,1623288,ParaNorman 
Animation,1623288,ParaNorman 
Comedy,1623288,ParaNorman 
Family,1623288,ParaNorman 
Fantasy,1623288,ParaNorman 
Action,119395,The Jackal 
Adventure,119395,The Jackal 
Crime,119395,The Jackal 
Thriller,119395,The Jackal 
Action,338337,Paycheck 
Mystery,338337,Paycheck 
Sci-Fi,338337,Paycheck 
Thriller,338337,Paycheck 
Drama,118055,Up Close & Personal 
Romance,118055,Up Close & Personal 
Adventure,420238,The Tale of Despereaux 
Animation,420238,The Tale of Despereaux 
Comedy,420238,The Tale of Despereaux 
Family,420238,The Tale of Despereaux 
Fantasy,420238,The Tale of Despereaux 
Comedy,790772,Rules of Engagement             
Romance,790772,Rules of Engagement             
Action,290095,The Tuxedo 
Comedy,290095,The Tuxedo 
Sci-Fi,290095,The Tuxedo 
Action,114781,Under Siege 2: Dark Territory 
Thriller,114781,Under Siege 2: Dark Territory 
Action,1205537,Jack Ryan: Shadow Recruit 
Drama,1205537,Jack Ryan: Shadow Recruit 
Thriller,1205537,Jack Ryan: Shadow Recruit 
Biography,2446980,Joy 
Comedy,2446980,Joy 
Drama,2446980,Joy 
Action,3300542,London Has Fallen 
Crime,3300542,London Has Fallen 
Drama,3300542,London Has Fallen 
Thriller,3300542,London Has Fallen 
Action,118583,Alien: Resurrection 
Horror,118583,Alien: Resurrection 
Sci-Fi,118583,Alien: Resurrection 
Action,822854,Shooter 
Crime,822854,Shooter 
Drama,822854,Shooter 
Mystery,822854,Shooter 
Thriller,822854,Shooter 
Adventure,787474,The Boxtrolls 
Animation,787474,The Boxtrolls 
Comedy,787474,The Boxtrolls 
Family,787474,The Boxtrolls 
Fantasy,787474,The Boxtrolls 
Comedy,120791,Practical Magic 
Drama,120791,Practical Magic 
Fantasy,120791,Practical Magic 
Romance,120791,Practical Magic 
Action,1490017,The Lego Movie 
Adventure,1490017,The Lego Movie 
Animation,1490017,The Lego Movie 
Comedy,1490017,The Lego Movie 
Family,1490017,The Lego Movie 
Fantasy,1490017,The Lego Movie 
Action,385307,Miss Congeniality 2: Armed and Fabulous 
Comedy,385307,Miss Congeniality 2: Armed and Fabulous 
Crime,385307,Miss Congeniality 2: Armed and Fabulous 
Action,253556,Reign of Fire 
Adventure,253556,Reign of Fire 
Fantasy,253556,Reign of Fire 
Sci-Fi,253556,Reign of Fire 
Thriller,253556,Reign of Fire 
Action,1321870,Gangster Squad 
Crime,1321870,Gangster Squad 
Drama,1321870,Gangster Squad 
Thriller,1321870,Gangster Squad 
Adventure,1045778,Year One 
Comedy,1045778,Year One 
Biography,1057500,Invictus 
Drama,1057500,Invictus 
History,1057500,Invictus 
Sport,1057500,Invictus 
Crime,473705,State of Play 
Drama,473705,State of Play 
Mystery,473705,State of Play 
Thriller,473705,State of Play 
Comedy,1135487,Duplicity 
Crime,1135487,Duplicity 
Romance,1135487,Duplicity 
Thriller,1135487,Duplicity 
Comedy,120764,My Favorite Martian 
Family,120764,My Favorite Martian 
Sci-Fi,120764,My Favorite Martian 
Action,443632,The Sentinel 
Crime,443632,The Sentinel 
Thriller,443632,The Sentinel 
Adventure,762125,Planet 51 
Animation,762125,Planet 51 
Comedy,762125,Planet 51 
Family,762125,Planet 51 
Sci-Fi,762125,Planet 51 
Action,253754,Star Trek: Nemesis 
Adventure,253754,Star Trek: Nemesis 
Sci-Fi,253754,Star Trek: Nemesis 
Thriller,253754,Star Trek: Nemesis 
Comedy,138524,Intolerable Cruelty 
Crime,138524,Intolerable Cruelty 
Romance,138524,Intolerable Cruelty 
Drama,2083383,Trouble with the Curve 
Sport,2083383,Trouble with the Curve 
Crime,1226273,Edge of Darkness 
Drama,1226273,Edge of Darkness 
Mystery,1226273,Edge of Darkness 
Thriller,1226273,Edge of Darkness 
Horror,120004,The Relic 
Mystery,120004,The Relic 
Sci-Fi,120004,The Relic 
Thriller,120004,The Relic 
Comedy,289848,Analyze That 
Crime,289848,Analyze That 
Action,1034331,Righteous Kill 
Crime,1034331,Righteous Kill 
Drama,1034331,Righteous Kill 
Mystery,1034331,Righteous Kill 
Thriller,1034331,Righteous Kill 
Biography,821642,The Soloist 
Drama,821642,The Soloist 
Music,821642,The Soloist 
Drama,146984,The Legend of Bagger Vance 
Fantasy,146984,The Legend of Bagger Vance 
Sport,146984,The Legend of Bagger Vance 
Adventure,181875,Almost Famous 
Comedy,181875,Almost Famous 
Drama,181875,Almost Famous 
Music,181875,Almost Famous 
Animation,455499,Garfield 2 
Comedy,455499,Garfield 2 
Family,455499,Garfield 2 
Fantasy,455499,Garfield 2 
Action,329774,xXx: State of the Union 
Adventure,329774,xXx: State of the Union 
Crime,329774,xXx: State of the Union 
Thriller,329774,xXx: State of the Union 
Action,822847,Priest 
Fantasy,822847,Priest 
Horror,822847,Priest 
Sci-Fi,822847,Priest 
Thriller,822847,Priest 
Adventure,165982,Sinbad: Legend of the Seven Seas 
Animation,165982,Sinbad: Legend of the Seven Seas 
Comedy,165982,Sinbad: Legend of the Seven Seas 
Drama,165982,Sinbad: Legend of the Seven Seas 
Family,165982,Sinbad: Legend of the Seven Seas 
Fantasy,165982,Sinbad: Legend of the Seven Seas 
Romance,165982,Sinbad: Legend of the Seven Seas 
Horror,119081,Event Horizon 
Sci-Fi,119081,Event Horizon 
Thriller,119081,Event Horizon 
Action,848228,The Avengers 
Adventure,848228,The Avengers 
Sci-Fi,848228,The Avengers 
Drama,259288,Dragonfly 
Fantasy,259288,Dragonfly 
Mystery,259288,Dragonfly 
Romance,259288,Dragonfly 
Thriller,259288,Dragonfly 
Crime,387877,The Black Dahlia 
Drama,387877,The Black Dahlia 
Mystery,387877,The Black Dahlia 
Thriller,387877,The Black Dahlia 
Action,454824,Flyboys 
Adventure,454824,Flyboys 
Drama,454824,Flyboys 
