director_name,movie_id,movie_title,duration
Brian Robbins,765476,Meet Dave ,90
Brian Robbins,765476,Meet Dave ,90
Walter Salles,382628,Dark Water ,103
Walter Salles,382628,Dark Water ,103
Walter Salles,382628,Dark Water ,103
Ron Howard,131369,Edtv ,122
Ron Howard,131369,Edtv ,122
Iain Softley,494238,Inkheart ,106
Iain Softley,494238,Inkheart ,106
Iain Softley,494238,Inkheart ,106
Frank Miller,831887,The Spirit ,103
Frank Miller,831887,The Spirit ,103
Frank Miller,831887,The Spirit ,103
Frank Miller,831887,The Spirit ,103
David Koepp,3045616,Mortdecai ,107
David Koepp,3045616,Mortdecai ,107
David Koepp,3045616,Mortdecai ,107
David Koepp,3045616,Mortdecai ,107
Uwe Boll,460780,In the Name of the King: A Dungeon Siege Tale ,156
Uwe Boll,460780,In the Name of the King: A Dungeon Siege Tale ,156
Uwe Boll,460780,In the Name of the King: A Dungeon Siege Tale ,156
Uwe Boll,460780,In the Name of the King: A Dungeon Siege Tale ,156
Martin Campbell,294357,Beyond Borders ,127
Martin Campbell,294357,Beyond Borders ,127
Martin Campbell,294357,Beyond Borders ,127
Martin Campbell,294357,Beyond Borders ,127
Pou-Soi Cheang,4591310,Xi you ji zhi: Sun Wukong san da Baigu Jing ,119
Pou-Soi Cheang,4591310,Xi you ji zhi: Sun Wukong san da Baigu Jing ,119
Pou-Soi Cheang,4591310,Xi you ji zhi: Sun Wukong san da Baigu Jing ,119
John Dahl,326905,The Great Raid ,132
John Dahl,326905,The Great Raid ,132
John Dahl,326905,The Great Raid ,132
Tim Miller,1431045,Deadpool ,108
Tim Miller,1431045,Deadpool ,108
Tim Miller,1431045,Deadpool ,108
Tim Miller,1431045,Deadpool ,108
Tim Miller,1431045,Deadpool ,108
Stephen Herek,120701,Holy Man ,114
Stephen Herek,120701,Holy Man ,114
Clint Eastwood,2179136,American Sniper ,133
Clint Eastwood,2179136,American Sniper ,133
Clint Eastwood,2179136,American Sniper ,133
Clint Eastwood,2179136,American Sniper ,133
Clint Eastwood,2179136,American Sniper ,133
Clint Eastwood,2179136,American Sniper ,133
,115341,"Sabrina, the Teenage Witch             ",22
,115341,"Sabrina, the Teenage Witch             ",22
,115341,"Sabrina, the Teenage Witch             ",22
Mark Waters,425123,Just Like Heaven ,95
Mark Waters,425123,Just Like Heaven ,95
Mark Waters,425123,Just Like Heaven ,95
Brian Levant,158622,The Flintstones in Viva Rock Vegas ,90
Brian Levant,158622,The Flintstones in Viva Rock Vegas ,90
Brian Levant,158622,The Flintstones in Viva Rock Vegas ,90
Brian Levant,158622,The Flintstones in Viva Rock Vegas ,90
Peter MacDonald,95956,Rambo III ,87
Peter MacDonald,95956,Rambo III ,87
Peter MacDonald,95956,Rambo III ,87
Peter MacDonald,95956,Rambo III ,87
George Clooney,379865,Leatherheads ,114
George Clooney,379865,Leatherheads ,114
George Clooney,379865,Leatherheads ,114
George Clooney,379865,Leatherheads ,114
Frank Coraci,2479478,The Ridiculous 6 ,119
Frank Coraci,2479478,The Ridiculous 6 ,119
Marc Lawrence,1314228,Did You Hear About the Morgans? ,103
Marc Lawrence,1314228,Did You Hear About the Morgans? ,103
Marc Lawrence,1314228,Did You Hear About the Morgans? ,103
Shawn Levy,2234155,The Internship ,125
Paul W.S. Anderson,1220634,Resident Evil: Afterlife ,97
Paul W.S. Anderson,1220634,Resident Evil: Afterlife ,97
Paul W.S. Anderson,1220634,Resident Evil: Afterlife ,97
Paul W.S. Anderson,1220634,Resident Evil: Afterlife ,97
Anthony Hemingway,485985,Red Tails ,125
Anthony Hemingway,485985,Red Tails ,125
Anthony Hemingway,485985,Red Tails ,125
Anthony Hemingway,485985,Red Tails ,125
Anthony Hemingway,485985,Red Tails ,125
,159206,Sex and the City             ,30
,159206,Sex and the City             ,30
Taylor Hackford,118971,The Devil's Advocate ,136
Taylor Hackford,118971,The Devil's Advocate ,136
Taylor Hackford,118971,The Devil's Advocate ,136
Sean Anders,1232200,That's My Boy ,116
Rob Cohen,116136,DragonHeart ,103
Rob Cohen,116136,DragonHeart ,103
Rob Cohen,116136,DragonHeart ,103
Brett Ratner,367479,After the Sunset ,97
Brett Ratner,367479,After the Sunset ,97
Brett Ratner,367479,After the Sunset ,97
Brett Ratner,367479,After the Sunset ,97
Mark Neveldine,1071875,Ghost Rider: Spirit of Vengeance ,96
Mark Neveldine,1071875,Ghost Rider: Spirit of Vengeance ,96
Mark Neveldine,1071875,Ghost Rider: Spirit of Vengeance ,96
John Madden,238112,Captain Corelli's Mandolin ,131
John Madden,238112,Captain Corelli's Mandolin ,131
John Madden,238112,Captain Corelli's Mandolin ,131
John Madden,238112,Captain Corelli's Mandolin ,131
,1986770,Anger Management             ,22
,1986770,Anger Management             ,22
Adam Shankman,395699,The Pacifier ,95
Adam Shankman,395699,The Pacifier ,95
Adam Shankman,395699,The Pacifier ,95
Adam Shankman,395699,The Pacifier ,95
Adam Shankman,395699,The Pacifier ,95
Kevin Bray,351977,Walking Tall ,86
Kevin Bray,351977,Walking Tall ,86
Robert Zemeckis,109830,Forrest Gump ,142
Robert Zemeckis,109830,Forrest Gump ,142
Tim Hill,952640,Alvin and the Chipmunks ,92
Tim Hill,952640,Alvin and the Chipmunks ,92
Tim Hill,952640,Alvin and the Chipmunks ,92
Tim Hill,952640,Alvin and the Chipmunks ,92
Tim Hill,952640,Alvin and the Chipmunks ,92
Jay Roach,212338,Meet the Parents ,108
Mike Gabriel,114148,Pocahontas ,84
Mike Gabriel,114148,Pocahontas ,84
Mike Gabriel,114148,Pocahontas ,84
Mike Gabriel,114148,Pocahontas ,84
Mike Gabriel,114148,Pocahontas ,84
Mike Gabriel,114148,Pocahontas ,84
Mike Gabriel,114148,Pocahontas ,84
Richard Donner,78346,Superman ,188
Richard Donner,78346,Superman ,188
Richard Donner,78346,Superman ,188
Richard Donner,78346,Superman ,188
Richard Donner,78346,Superman ,188
Tom Shadyac,117218,The Nutty Professor ,95
Tom Shadyac,117218,The Nutty Professor ,95
Tom Shadyac,117218,The Nutty Professor ,95
Andy Tennant,386588,Hitch ,118
Andy Tennant,386588,Hitch ,118
Sam Weisman,119190,George of the Jungle ,92
Sam Weisman,119190,George of the Jungle ,92
Sam Weisman,119190,George of the Jungle ,92
Sam Weisman,119190,George of the Jungle ,92
Sam Weisman,119190,George of the Jungle ,92
Jesse Dylan,328828,American Wedding ,74
Jesse Dylan,328828,American Wedding ,74
Paul Greengrass,1535109,Captain Phillips ,134
Paul Greengrass,1535109,Captain Phillips ,134
Paul Greengrass,1535109,Captain Phillips ,134
Shawn Levy,1279935,Date Night ,101
Shawn Levy,1279935,Date Night ,101
Shawn Levy,1279935,Date Night ,101
Shawn Levy,1279935,Date Night ,101
Brad Silberling,112642,Casper ,100
Brad Silberling,112642,Casper ,100
Brad Silberling,112642,Casper ,100
Antoine Fuqua,455944,The Equalizer ,132
Antoine Fuqua,455944,The Equalizer ,132
Antoine Fuqua,455944,The Equalizer ,132
Wayne Wang,252076,Maid in Manhattan ,105
Wayne Wang,252076,Maid in Manhattan ,105
Wayne Wang,252076,Maid in Manhattan ,105
Tony Scott,112740,Crimson Tide ,123
Tony Scott,112740,Crimson Tide ,123
Tony Scott,112740,Crimson Tide ,123
Tony Scott,112740,Crimson Tide ,123
Gabriele Muccino,454921,The Pursuit of Happyness ,117
Gabriele Muccino,454921,The Pursuit of Happyness ,117
Robert Schwentke,408790,Flightplan ,98
Robert Schwentke,408790,Flightplan ,98
Robert Schwentke,408790,Flightplan ,98
Barry Levinson,109635,Disclosure ,128
Barry Levinson,109635,Disclosure ,128
Brad Silberling,120632,City of Angels ,114
Brad Silberling,120632,City of Angels ,114
Brad Silberling,120632,City of Angels ,114
Quentin Tarantino,266697,Kill Bill: Vol. 1 ,111
Frank Oz,131325,Bowfinger ,85
,118480,Stargate SG-1             ,44
,118480,Stargate SG-1             ,44
,118480,Stargate SG-1             ,44
,118480,Stargate SG-1             ,44
Quentin Tarantino,378194,Kill Bill: Vol. 2 ,137
Quentin Tarantino,378194,Kill Bill: Vol. 2 ,137
Quentin Tarantino,378194,Kill Bill: Vol. 2 ,137
Quentin Tarantino,378194,Kill Bill: Vol. 2 ,137
Andrey Konchalovskiy,98439,Tango & Cash ,97
Andrey Konchalovskiy,98439,Tango & Cash ,97
Andrey Konchalovskiy,98439,Tango & Cash ,97
Andrey Konchalovskiy,98439,Tango & Cash ,97
Robert Zemeckis,104070,Death Becomes Her ,104
Robert Zemeckis,104070,Death Becomes Her ,104
Robert Zemeckis,104070,Death Becomes Her ,104
Tom Dey,184894,Shanghai Noon ,110
Tom Dey,184894,Shanghai Noon ,110
Tom Dey,184894,Shanghai Noon ,110
Tom Dey,184894,Shanghai Noon ,110
Stuart Baird,116253,Executive Decision ,133
Stuart Baird,116253,Executive Decision ,133
Stuart Baird,116253,Executive Decision ,133
Mark Waters,1396218,Mr. Popper's Penguins ,94
Mark Waters,1396218,Mr. Popper's Penguins ,94
Mark Waters,1396218,Mr. Popper's Penguins ,94
Rob Minkoff,865556,The Forbidden Kingdom ,104
Rob Minkoff,865556,The Forbidden Kingdom ,104
Rob Minkoff,865556,The Forbidden Kingdom ,104
Jimmy Hayward,1621039,Free Birds ,91
Jimmy Hayward,1621039,Free Birds ,91
Jimmy Hayward,1621039,Free Birds ,91
Jimmy Hayward,1621039,Free Birds ,91
David Fincher,103644,Alien 3 ,145
David Fincher,103644,Alien 3 ,145
David Fincher,103644,Alien 3 ,145
Alan Parker,116250,Evita ,135
Alan Parker,116250,Evita ,135
Alan Parker,116250,Evita ,135
Alan Parker,116250,Evita ,135
John Frankenheimer,122690,Ronin ,122
John Frankenheimer,122690,Ronin ,122
John Frankenheimer,122690,Ronin ,122
John Frankenheimer,122690,Ronin ,122
Stephen Hopkins,116409,The Ghost and the Darkness ,110
Stephen Hopkins,116409,The Ghost and the Darkness ,110
Stephen Hopkins,116409,The Ghost and the Darkness ,110
Stephen Hopkins,116409,The Ghost and the Darkness ,110
Paul King,1109624,Paddington ,95
Paul King,1109624,Paddington ,95
Paul King,1109624,Paddington ,95
Paul King,1109624,Paddington ,95
William Friedkin,269347,The Hunted ,94
William Friedkin,269347,The Hunted ,94
William Friedkin,269347,The Hunted ,94
William Friedkin,269347,The Hunted ,94
Jon Turteltaub,128278,Instinct ,126
Jon Turteltaub,128278,Instinct ,126
Bobby Farrelly,338466,Stuck on You ,118
Kent Alterman,839980,Semi-Pro ,99
Kent Alterman,839980,Semi-Pro ,99
Peter Lord,1430626,The Pirates! Band of Misfits ,88
Peter Lord,1430626,The Pirates! Band of Misfits ,88
Peter Lord,1430626,The Pirates! Band of Misfits ,88
Peter Lord,1430626,The Pirates! Band of Misfits ,88
Clint Eastwood,824747,Changeling ,141
Clint Eastwood,824747,Changeling ,141
Clint Eastwood,824747,Changeling ,141
Clint Eastwood,824747,Changeling ,141
Andrew Davis,115857,Chain Reaction ,107
Andrew Davis,115857,Chain Reaction ,107
Andrew Davis,115857,Chain Reaction ,107
Andrew Davis,115857,Chain Reaction ,107
Tony Scott,116277,The Fan ,116
Tony Scott,116277,The Fan ,116
Tony Scott,116277,The Fan ,116
Tony Scott,116277,The Fan ,116
Joel Schumacher,293508,The Phantom of the Opera ,143
Joel Schumacher,293508,The Phantom of the Opera ,143
Joel Schumacher,293508,The Phantom of the Opera ,143
Joel Schumacher,293508,The Phantom of the Opera ,143
Shekhar Kapur,414055,Elizabeth: The Golden Age ,114
Shekhar Kapur,414055,Elizabeth: The Golden Age ,114
Shekhar Kapur,414055,Elizabeth: The Golden Age ,114
Shekhar Kapur,414055,Elizabeth: The Golden Age ,114
Karyn Kusama,402022,Æon Flux ,93
Karyn Kusama,402022,Æon Flux ,93
Ron Maxwell,279111,Gods and Generals ,280
Ron Maxwell,279111,Gods and Generals ,280
Ron Maxwell,279111,Gods and Generals ,280
Robert Butler,120390,Turbulence ,100
Robert Butler,120390,Turbulence ,100
Karey Kirkpatrick,780567,Imagine That ,107
Karey Kirkpatrick,780567,Imagine That ,107
Karey Kirkpatrick,780567,Imagine That ,107
Karey Kirkpatrick,780567,Imagine That ,107
James Bobin,2281587,Muppets Most Wanted ,119
James Bobin,2281587,Muppets Most Wanted ,119
James Bobin,2281587,Muppets Most Wanted ,119
James Bobin,2281587,Muppets Most Wanted ,119
James Bobin,2281587,Muppets Most Wanted ,119
Jonathan Frakes,167456,Thunderbirds ,95
Jonathan Frakes,167456,Thunderbirds ,95
Jonathan Frakes,167456,Thunderbirds ,95
Jonathan Frakes,167456,Thunderbirds ,95
Jonathan Frakes,167456,Thunderbirds ,95
Steve Antin,1126591,Burlesque ,119
Steve Antin,1126591,Burlesque ,119
Steve Antin,1126591,Burlesque ,119
Steve Antin,1126591,Burlesque ,119
Jean-Pierre Jeunet,344510,A Very Long Engagement ,133
Jean-Pierre Jeunet,344510,A Very Long Engagement ,133
Jean-Pierre Jeunet,344510,A Very Long Engagement ,133
Jean-Pierre Jeunet,344510,A Very Long Engagement ,133
Jim Gillespie,160184,Eye See You ,96
Jim Gillespie,160184,Eye See You ,96
Jim Gillespie,160184,Eye See You ,96
Jim Gillespie,160184,Eye See You ,96
Guillermo del Toro,187738,Blade II ,117
Guillermo del Toro,187738,Blade II ,117
Guillermo del Toro,187738,Blade II ,117
Guillermo del Toro,187738,Blade II ,117
Gabriele Muccino,814314,Seven Pounds ,123
Gabriele Muccino,814314,Seven Pounds ,123
Walter Hill,1308729,Bullet to the Head ,92
Walter Hill,1308729,Bullet to the Head ,92
Francis Ford Coppola,99674,The Godfather: Part III ,170
Francis Ford Coppola,99674,The Godfather: Part III ,170
Cameron Crowe,368709,Elizabethtown ,123
Cameron Crowe,368709,Elizabethtown ,123
Cameron Crowe,368709,Elizabethtown ,123
Anthony Russo,463034,"You, Me and Dupree ",110
Anthony Russo,463034,"You, Me and Dupree ",110
Richard Lester,81573,Superman II ,116
Richard Lester,81573,Superman II ,116
Richard Lester,81573,Superman II ,116
Richard Lester,81573,Superman II ,116
Martin Brest,299930,Gigli ,121
Martin Brest,299930,Gigli ,121
Martin Brest,299930,Gigli ,121
Steven Zaillian,405676,All the King's Men ,128
Steven Zaillian,405676,All the King's Men ,128
John Singleton,162650,Shaft ,99
John Singleton,162650,Shaft ,99
John Singleton,162650,Shaft ,99
Don Bluth,118617,Anastasia ,94
Don Bluth,118617,Anastasia ,94
Don Bluth,118617,Anastasia ,94
Don Bluth,118617,Anastasia ,94
Don Bluth,118617,Anastasia ,94
Don Bluth,118617,Anastasia ,94
Don Bluth,118617,Anastasia ,94
Don Bluth,118617,Anastasia ,94
Baz Luhrmann,203009,Moulin Rouge! ,127
Baz Luhrmann,203009,Moulin Rouge! ,127
Baz Luhrmann,203009,Moulin Rouge! ,127
Harold Becker,249478,Domestic Disturbance ,89
Harold Becker,249478,Domestic Disturbance ,89
Harold Becker,249478,Domestic Disturbance ,89
Scott Cooper,1355683,Black Mass ,123
Scott Cooper,1355683,Black Mass ,123
Scott Cooper,1355683,Black Mass ,123
Clint Eastwood,418689,Flags of Our Fathers ,135
Clint Eastwood,418689,Flags of Our Fathers ,135
Clint Eastwood,418689,Flags of Our Fathers ,135
F. Gary Gray,1197624,Law Abiding Citizen ,118
F. Gary Gray,1197624,Law Abiding Citizen ,118
F. Gary Gray,1197624,Law Abiding Citizen ,118
Robert Rodriguez,462322,Grindhouse ,189
Robert Rodriguez,462322,Grindhouse ,189
Robert Rodriguez,462322,Grindhouse ,189
Jonathan Demme,120603,Beloved ,172
Jonathan Demme,120603,Beloved ,172
Jonathan Demme,120603,Beloved ,172
Curtis Hanson,338216,Lucky You ,124
Curtis Hanson,338216,Lucky You ,124
Curtis Hanson,338216,Lucky You ,124
Steven Spielberg,264464,Catch Me If You Can ,141
Steven Spielberg,264464,Catch Me If You Can ,141
Steven Spielberg,264464,Catch Me If You Can ,141
Kathryn Bigelow,1790885,Zero Dark Thirty ,157
Kathryn Bigelow,1790885,Zero Dark Thirty ,157
Kathryn Bigelow,1790885,Zero Dark Thirty ,157
Peyton Reed,452594,The Break-Up ,106
Peyton Reed,452594,The Break-Up ,106
Peyton Reed,452594,The Break-Up ,106
Phyllida Lloyd,795421,Mamma Mia! ,108
Phyllida Lloyd,795421,Mamma Mia! ,108
Phyllida Lloyd,795421,Mamma Mia! ,108
Phyllida Lloyd,795421,Mamma Mia! ,108
Garry Marshall,817230,Valentine's Day ,125
Garry Marshall,817230,Valentine's Day ,125
Jay Chandrasekhar,377818,The Dukes of Hazzard ,107
Jay Chandrasekhar,377818,The Dukes of Hazzard ,107
Jay Chandrasekhar,377818,The Dukes of Hazzard ,107
Terrence Malick,120863,The Thin Red Line ,215
Terrence Malick,120863,The Thin Red Line ,215
David Dobkin,1488555,The Change-Up ,118
David Dobkin,1488555,The Change-Up ,118
Milos Forman,125664,Man on the Moon ,118
Milos Forman,125664,Man on the Moon ,118
Milos Forman,125664,Man on the Moon ,118
Martin Scorsese,112641,Casino ,178
Martin Scorsese,112641,Casino ,178
Martin Scorsese,112641,Casino ,178
Pierre Morel,1179034,From Paris with Love ,92
Pierre Morel,1179034,From Paris with Love ,92
Paul Hunter,245803,Bulletproof Monk ,104
Paul Hunter,245803,Bulletproof Monk ,104
Paul Hunter,245803,Bulletproof Monk ,104
Bobby Farrelly,183505,"Me, Myself & Irene ",116
Steve Oedekerk,414853,Barnyard ,90
Steve Oedekerk,414853,Barnyard ,90
Steve Oedekerk,414853,Barnyard ,90
John Whitesell,790604,Deck the Halls ,93
John Whitesell,790604,Deck the Halls ,93
Chris Weitz,1259571,The Twilight Saga: New Moon ,130
Chris Weitz,1259571,The Twilight Saga: New Moon ,130
Chris Weitz,1259571,The Twilight Saga: New Moon ,130
Chris Weitz,1259571,The Twilight Saga: New Moon ,130
Andrew Adamson,126029,Shrek ,90
Andrew Adamson,126029,Shrek ,90
Andrew Adamson,126029,Shrek ,90
Andrew Adamson,126029,Shrek ,90
Andrew Adamson,126029,Shrek ,90
George Nolfi,1385826,The Adjustment Bureau ,106
George Nolfi,1385826,The Adjustment Bureau ,106
George Nolfi,1385826,The Adjustment Bureau ,106
Kevin Reynolds,102798,Robin Hood: Prince of Thieves ,155
Kevin Reynolds,102798,Robin Hood: Prince of Thieves ,155
Kevin Reynolds,102798,Robin Hood: Prince of Thieves ,155
Kevin Reynolds,102798,Robin Hood: Prince of Thieves ,155
Cameron Crowe,116695,Jerry Maguire ,139
Cameron Crowe,116695,Jerry Maguire ,139
Cameron Crowe,116695,Jerry Maguire ,139
Cameron Crowe,116695,Jerry Maguire ,139
Seth MacFarlane,1637725,Ted ,112
Seth MacFarlane,1637725,Ted ,112
James L. Brooks,119822,As Good as It Gets ,139
James L. Brooks,119822,As Good as It Gets ,139
James L. Brooks,119822,As Good as It Gets ,139
Tom Shadyac,129290,Patch Adams ,115
Tom Shadyac,129290,Patch Adams ,115
Tom Shadyac,129290,Patch Adams ,115
Tom Shadyac,129290,Patch Adams ,115
Adam McKay,1229340,Anchorman 2: The Legend Continues ,143
Steven Brill,280590,Mr. Deeds ,96
Steven Brill,280590,Mr. Deeds ,96
J.J. Abrams,1650062,Super 8 ,112
J.J. Abrams,1650062,Super 8 ,112
J.J. Abrams,1650062,Super 8 ,112
Steven Soderbergh,195685,Erin Brockovich ,131
Steven Soderbergh,195685,Erin Brockovich ,131
Donald Petrie,251127,How to Lose a Guy in 10 Days ,116
Donald Petrie,251127,How to Lose a Guy in 10 Days ,116
Phil Lord,2294449,22 Jump Street ,112
Phil Lord,2294449,22 Jump Street ,112
Phil Lord,2294449,22 Jump Street ,112
