actors,movie_id,movie_title
Hudson Leick,163579,Chill Factor 
Mark Valley,1656186,Stolen 
Nicolas Cage,1656186,Stolen 
Sami Gayle,1656186,Stolen 
Yûki Amami,876563,Ponyo 
Rumi Hiiragi,876563,Ponyo 
Yuria Nara,876563,Ponyo 
Melissa Benoist,2726560,The Longest Ride 
Tiago Riani,2726560,The Longest Ride 
Hayley Lovitt,2726560,The Longest Ride 
Eva Marie Saint,167203,I Dreamed of Africa 
Liam Aiken,167203,I Dreamed of Africa 
Vincent Perez,167203,I Dreamed of Africa 
Dennis Quaid,1540128,Playing for Keeps 
Gerard Butler,1540128,Playing for Keeps 
Judy Greer,1540128,Playing for Keeps 
Fana Mokoena,2304771,Mandela: Long Walk to Freedom 
Terry Pheto,2304771,Mandela: Long Walk to Freedom 
Tony Kgoroge,2304771,Mandela: Long Walk to Freedom 
Warren Beatty,82979,Reds 
Paul Sorvino,82979,Reds 
M. Emmet Walsh,82979,Reds 
Demi Moore,104257,A Few Good Men 
Tom Cruise,104257,A Few Good Men 
Kevin Pollak,104257,A Few Good Men 
Bill Duke,242445,Exit Wounds 
Michael Jai White,242445,Exit Wounds 
Bruce McGill,242445,Exit Wounds 
Cedric the Entertainer,208003,Big Momma's House 
Nia Long,208003,Big Momma's House 
Tichina Arnold,208003,Big Momma's House 
Brianne Brozey,3148834,Thunder and the House of Magic 
Kyle Hebert,3148834,Thunder and the House of Magic 
Joe Ochman,3148834,Thunder and the House of Magic 
Veronika Vernadskaya,1093357,The Darkest Hour 
Max Minghella,1093357,The Darkest Hour 
Dato Bakhtadze,1093357,The Darkest Hour 
Stephen Boss,1800741,Step Up Revolution 
Ryan Guzman,1800741,Step Up Revolution 
Misha Gabriel Hamilton,1800741,Step Up Revolution 
Joseph Sikora,204626,The Watcher 
Keanu Reeves,204626,The Watcher 
Chris Ellis,204626,The Watcher 
Marco St. John,330793,The Punisher 
Laura Harring,330793,The Punisher 
Eddie Jemison,330793,The Punisher 
Kuno Becker,380389,Goal! The Dream Begins 
Sean Pertwee,380389,Goal! The Dream Begins 
Stephen Dillane,380389,Goal! The Dream Begins 
Reggie Lee,1656190,Safe 
Jason Statham,1656190,Safe 
Robert John Burke,1656190,Safe 
Kurt Fuller,120797,Pushing Tin 
Angelina Jolie Pitt,120797,Pushing Tin 
Jake Weber,120797,Pushing Tin 
Ian McDiarmid,86190,Star Wars: Episode VI - Return of the Jedi 
Harrison Ford,86190,Star Wars: Episode VI - Return of the Jedi 
Kenny Baker,86190,Star Wars: Episode VI - Return of the Jedi 
Jason Cope,483607,Doomsday 
Ryan Kruger,483607,Doomsday 
Jeremy Crutchley,483607,Doomsday 
David Kross,976051,The Reader 
Kate Winslet,976051,The Reader 
Susanne Lothar,976051,The Reader 
Lauren Ambrose,1655460,Wanderlust 
Justin Theroux,1655460,Wanderlust 
Joe Lo Truglio,1655460,Wanderlust 
Zooey Deschanel,319343,Elf 
Peter Dinklage,319343,Elf 
Will Ferrell,319343,Elf 
Kyra Sedgwick,117333,Phenomenon 
Robert Duvall,117333,Phenomenon 
David Gallagher,117333,Phenomenon 
Nichelle Nichols,281373,Snow Dogs 
James Coburn,281373,Snow Dogs 
M. Emmet Walsh,281373,Snow Dogs 
Alfre Woodard,96061,Scrooged 
Bill Murray,96061,Scrooged 
Robert Mitchum,96061,Scrooged 
Moises Arias,457510,Nacho Libre 
Ana de la Reguera,457510,Nacho Libre 
Héctor Jiménez,457510,Nacho Libre 
Wendi McLendon-Covey,1478338,Bridesmaids 
Matt Lucas,1478338,Bridesmaids 
Steve Bannos,1478338,Bridesmaids 
James Franco,1245492,This Is the End 
Channing Tatum,1245492,This Is the End 
Emma Watson,1245492,This Is the End 
Enrico Colantoni,145531,Stigmata 
Nia Long,145531,Stigmata 
Portia de Rossi,145531,Stigmata 
Charlize Theron,203019,Men of Honor 
Robert De Niro,203019,Men of Honor 
Michael Rapaport,203019,Men of Honor 
Hayden Christensen,1135084,Takers 
Paul Walker,1135084,Takers 
Jay Hernandez,1135084,Takers 
Robert De Niro,1931435,The Big Wedding 
Robin Williams,1931435,The Big Wedding 
Topher Grace,1931435,The Big Wedding 
Tony Curran,1464174,"Big Mommas: Like Father, Like Son "
Brandon T. Jackson,1464174,"Big Mommas: Like Father, Like Son "
Portia Doubleday,1464174,"Big Mommas: Like Father, Like Son "
Cas Anvar,945513,Source Code 
Jake Gyllenhaal,945513,Source Code 
Russell Peters,945513,Source Code 
Danny Nucci,106246,Alive 
Illeana Douglas,106246,Alive 
Michael DeLorenzo,106246,Alive 
Virginia Madsen,481369,The Number 23 
Logan Lerman,481369,The Number 23 
Ed Lauter,481369,The Number 23 
Julian Richings,1981107,The Young and Prodigious T.S. Spivet 
Callum Rennie,1981107,The Young and Prodigious T.S. Spivet 
Judy Davis,1981107,The Young and Prodigious T.S. Spivet 
John Belushi,78723,1941 
Christopher Lee,78723,1941 
Treat Williams,78723,1941 
Freddy Rodríguez,418647,Dreamer: Inspired by a True Story 
Ken Howard,418647,Dreamer: Inspired by a True Story 
Holmes Osborne,418647,Dreamer: Inspired by a True Story 
Kyle Schmid,399146,A History of Violence 
Viggo Mortensen,399146,A History of Violence 
William Hurt,399146,A History of Violence 
Jason Flemyng,388482,Transporter 2 
Jason Statham,388482,Transporter 2 
Matthew Modine,388482,Transporter 2 
Pat Hingle,114214,The Quick and the Dead 
Leonardo DiCaprio,114214,The Quick and the Dead 
Roberts Blossom,114214,The Quick and the Dead 
Mike Doyle,323033,Laws of Attraction 
Frances Fisher,323033,Laws of Attraction 
Nora Dunn,323033,Laws of Attraction 
Marc Anthony,163988,Bringing Out the Dead 
Nicolas Cage,163988,Bringing Out the Dead 
Sonja Sohn,163988,Bringing Out the Dead 
RZA,1053424,Repo Men 
Alice Braga,1053424,Repo Men 
Yvette Nicole Brown,1053424,Repo Men 
Aimee Garcia,372873,Dragon Wars: D-War 
Robert Forster,372873,Dragon Wars: D-War 
Chris Mulkey,372873,Dragon Wars: D-War 
Nancy Travis,115725,Bogus 
Haley Joel Osment,115725,Bogus 
Andrea Martin,115725,Bogus 
Olivia Wilde,790628,The Incredible Burt Wonderstone 
Steve Buscemi,790628,The Incredible Burt Wonderstone 
Steve Carell,790628,The Incredible Burt Wonderstone 
Frank Welker,118829,Cats Don't Dance 
George Kennedy,118829,Cats Don't Dance 
Hal Holbrook,118829,Cats Don't Dance 
Vanessa Redgrave,150216,Cradle Will Rock 
Bill Murray,150216,Cradle Will Rock 
Emily Watson,150216,Cradle Will Rock 
Beau Bridges,452624,The Good German 
Tony Curran,452624,The Good German 
Leland Orser,452624,The Good German 
Rollo Weeks,306892,George and the Dragon 
Joan Plowright,306892,George and the Dragon 
Simon Callow,306892,George and the Dragon 
Marlon Brando,78788,Apocalypse Now 
Harrison Ford,78788,Apocalypse Now 
Robert Duvall,78788,Apocalypse Now 
Kelli Garner,1322312,Going the Distance 
Rob Riggle,1322312,Going the Distance 
Jim Gaffigan,1322312,Going the Distance 
Olympia Dukakis,113862,Mr. Holland's Opus 
Alicia Witt,113862,Mr. Holland's Opus 
Jean Louisa Kelly,113862,Mr. Holland's Opus 
Jordi Mollà,3014866,Criminal 
Gary Oldman,3014866,Criminal 
Doug Cockle,3014866,Criminal 
Michael Gough,89755,Out of Africa 
Meryl Streep,89755,Out of Africa 
Michael Kitchen,89755,Out of Africa 
Bruce Greenwood,1907668,Flight 
Denzel Washington,1907668,Flight 
Nadine Velazquez,1907668,Flight 
Lois Chiles,79574,Moonraker 
Desmond Llewelyn,79574,Moonraker 
Lois Maxwell,79574,Moonraker 
Tom Wilkinson,2278388,The Grand Budapest Hotel 
Bill Murray,2278388,The Grand Budapest Hotel 
F. Murray Abraham,2278388,The Grand Budapest Hotel 
Mika Boorem,252501,Hearts in Atlantis 
Anthony Hopkins,252501,Hearts in Atlantis 
Hope Davis,252501,Hearts in Atlantis 
Peter Jason,99052,Arachnophobia 
Julian Sands,99052,Arachnophobia 
Brian McNamara,99052,Arachnophobia 
Andre Braugher,186151,Frequency 
Dennis Quaid,186151,Frequency 
Noah Emmerich,186151,Frequency 
Kate McKinnon,1289401,Ghostbusters 
Ed Begley Jr.,1289401,Ghostbusters 
Zach Woods,1289401,Ghostbusters 
Norman Reedus,1524930,Vacation 
Chris Hemsworth,1524930,Vacation 
Beverly D'Angelo,1524930,Vacation 
Rene Russo,113161,Get Shorty 
Delroy Lindo,113161,Get Shorty 
Jon Gries,113161,Get Shorty 
Chita Rivera,299658,Chicago 
Colm Feore,299658,Chicago 
Jayne Eastwood,299658,Chicago 
Adam Sandler,142342,Big Daddy 
Steve Buscemi,142342,Big Daddy 
Joey Lauren Adams,142342,Big Daddy 
Shannon Elizabeth,252866,American Pie 2 
Alyson Hannigan,252866,American Pie 2 
Natasha Lyonne,252866,American Pie 2 
John Ratzenberger,114709,Toy Story 
Tom Hanks,114709,Toy Story 
Jim Varney,114709,Toy Story 
Alan Ruck,111257,Speed 
Keanu Reeves,111257,Speed 
Joe Morton,111257,Speed 
Lucas Bryant,1606389,The Vow 
Channing Tatum,1606389,The Vow 
Dillon Casey,1606389,The Vow 
Brendan Fraser,1244659,Extraordinary Measures 
Harrison Ford,1244659,Extraordinary Measures 
Alan Ruck,1244659,Extraordinary Measures 
Denzel Washington,210945,Remember the Titans 
Ryan Gosling,210945,Remember the Titans 
Ethan Suplee,210945,Remember the Titans 
Jeffrey Jones,99810,The Hunt for Red October 
Scott Glenn,99810,The Hunt for Red October 
Courtney B. Vance,99810,The Hunt for Red October 
David Oyelowo,1327773,Lee Daniels' The Butler 
Alex Pettyfer,1327773,Lee Daniels' The Butler 
Vanessa Redgrave,1327773,Lee Daniels' The Butler 
Raul Julia,101272,The Addams Family 
Anjelica Huston,101272,The Addams Family 
Carel Struycken,101272,The Addams Family 
Bob Gunton,112281,Ace Ventura: When Nature Calls 
Bruce Spence,112281,Ace Ventura: When Nature Calls 
Sophie Okonedo,112281,Ace Ventura: When Nature Calls 
Hector Elizondo,247638,The Princess Diaries 
Anne Hathaway,247638,The Princess Diaries 
Heather Matarazzo,247638,The Princess Diaries 
Elizabeth Berkley,116313,The First Wives Club 
Stockard Channing,116313,The First Wives Club 
Stephen Collins,116313,The First Wives Club 
Brad Pitt,114369,Se7en 
Morgan Freeman,114369,Se7en 
Reg E. Cathey,114369,Se7en 
Jed Brophy,1136608,District 9 
Sharlto Copley,1136608,District 9 
Jason Cope,1136608,District 9 
Bill Fagerbakke,345950,The SpongeBob SquarePants Movie 
Scarlett Johansson,345950,The SpongeBob SquarePants Movie 
Rodger Bumpass,345950,The SpongeBob SquarePants Movie 
Spencer Treat Clark,327056,Mystic River 
John Doman,327056,Mystic River 
Tom Guiry,327056,Mystic River 
Morgan Freeman,405159,Million Dollar Baby 
Clint Eastwood,405159,Million Dollar Baby 
Mike Colter,405159,Million Dollar Baby 
Chazz Palminteri,122933,Analyze This 
Robert De Niro,122933,Analyze This 
Molly Shannon,122933,Analyze This 
Kevin Connolly,332280,The Notebook 
Ryan Gosling,332280,The Notebook 
Gena Rowlands,332280,The Notebook 
Bern Cohen,988595,27 Dresses 
Judy Greer,988595,27 Dresses 
Yetta Gottesman,988595,27 Dresses 
Vanessa Williams,1114677,Hannah Montana: The Movie 
Emily Osment,1114677,Hannah Montana: The Movie 
Moises Arias,1114677,Hannah Montana: The Movie 
Casey Kasem,213203,Rugrats in Paris: The Movie 
Elizabeth Daily,213203,Rugrats in Paris: The Movie 
Debbie Reynolds,213203,Rugrats in Paris: The Movie 
Blythe Danner,102713,The Prince of Tides 
George Carlin,102713,The Prince of Tides 
Melinda Dillon,102713,The Prince of Tides 
Brad Pitt,110322,Legends of the Fall 
Anthony Hopkins,110322,Legends of the Fall 
Julia Ormond,110322,Legends of the Fall 
Anna Kendrick,1193138,Up in the Air 
J.K. Simmons,1193138,Up in the Air 
Chris Lowell,1193138,Up in the Air 
June Squibb,257360,About Schmidt 
Hope Davis,257360,About Schmidt 
Howard Hesseman,257360,About Schmidt 
Vincent Leclerc,1588173,Warm Bodies 
Cory Hardrict,1588173,Warm Bodies 
Daniel Rindress-Kay,1588173,Warm Bodies 
Bruce Willis,1276104,Looper 
Joseph Gordon-Levitt,1276104,Looper 
Tracie Thoms,1276104,Looper 
Mark Addy,231775,Down to Earth 
Chazz Palminteri,231775,Down to Earth 
Wanda Sykes,231775,Down to Earth 
Christine Cavanaugh,112431,Babe 
Miriam Margolyes,112431,Babe 
Roscoe Lee Browne,112431,Babe 
Steve Carell,1535438,Hope Springs 
Meryl Streep,1535438,Hope Springs 
Jean Smart,1535438,Hope Springs 
Jack McBrayer,800039,Forgetting Sarah Marshall 
Mila Kunis,800039,Forgetting Sarah Marshall 
Maria Thayer,800039,Forgetting Sarah Marshall 
Aimee Teegarden,758745,Friday Night Lights             
Zach Gilford,758745,Friday Night Lights             
Scott Porter,758745,Friday Night Lights             
Tony Nappo,430105,Four Brothers 
Josh Charles,430105,Four Brothers 
Fionnula Flanagan,430105,Four Brothers 
Amy Poehler,871426,Baby Mama 
Tina Fey,871426,Baby Mama 
Romany Malco,871426,Baby Mama 
Harry Connick Jr.,119313,Hope Floats 
Bill Cobbs,119313,Hope Floats 
Gena Rowlands,119313,Hope Floats 
Steve Howey,901476,Bride Wars 
Anne Hathaway,901476,Bride Wars 
Candice Bergen,901476,Bride Wars 
Scott Adsit,364751,Without a Paddle 
Antony Starr,364751,Without a Paddle 
Bonnie Somerville,364751,Without a Paddle 
Judy Greer,337563,13 Going on 30 
Jennifer Garner,337563,13 Going on 30 
Christa B. Allen,337563,13 Going on 30 
Audrey Fleurot,1605783,Midnight in Paris 
Kurt Fuller,1605783,Midnight in Paris 
Nina Arianda,1605783,Midnight in Paris 
Brendan Fraser,1821658,The Nut Job 
Liam Neeson,1821658,The Nut Job 
Sarah Gadon,1821658,The Nut Job 
Ethan Suplee,221027,Blow 
Johnny Depp,221027,Blow 
Jordi Mollà,221027,Blow 
John Savage,139462,Message in a Bottle 
Robin Wright,139462,Message in a Bottle 
Raphael Sbarge,139462,Message in a Bottle 
Nichelle Nichols,98382,Star Trek V: The Final Frontier 
Leonard Nimoy,98382,Star Trek V: The Final Frontier 
Walter Koenig,98382,Star Trek V: The Final Frontier 
Robert Forster,308506,Like Mike 
Brenda Song,308506,Like Mike 
Anne Meara,308506,Like Mike 
Fred Ward,110622,Naked Gun 33 1/3: The Final Insult 
George Kennedy,110622,Naked Gun 33 1/3: The Final Insult 
Priscilla Presley,110622,Naked Gun 33 1/3: The Final Insult 
Alison Doody,90264,A View to a Kill 
Patrick Macnee,90264,A View to a Kill 
Tanya Roberts,90264,A View to a Kill 
Geraldine McEwan,312004,The Curse of the Were-Rabbit 
Mark Gatiss,312004,The Curse of the Were-Rabbit 
Peter Sallis,312004,The Curse of the Were-Rabbit 
Harry Connick Jr.,431308,P.S. I Love You 
Gerard Butler,431308,P.S. I Love You 
Nellie McKay,431308,P.S. I Love You 
Frankie Muniz,376105,Racing Stripes 
Bruce Greenwood,376105,Racing Stripes 
M. Emmet Walsh,376105,Racing Stripes 
Alfie Allen,783233,Atonement 
Benedict Cumberbatch,783233,Atonement 
Brenda Blethyn,783233,Atonement 
Marcia DeBonis,892318,Letters to Juliet 
Vanessa Redgrave,892318,Letters to Juliet 
Luisa Ranieri,892318,Letters to Juliet 
Ken Takakura,96933,Black Rain 
Stephen Root,96933,Black Rain 
Kate Capshaw,96933,Black Rain 
Larry David,383010,The Three Stooges 
Kate Upton,383010,The Three Stooges 
Sean Hayes,383010,The Three Stooges 
Christopher Lee,121164,Corpse Bride 
Johnny Depp,121164,Corpse Bride 
Joanna Lumley,121164,Corpse Bride 
Austin Nichols,385726,Glory Road 
Mehcad Brooks,385726,Glory Road 
Derek Luke,385726,Glory Road 
Bernardo Saracino,3397884,Sicario 
Edgar Arreola,3397884,Sicario 
Daniel Kaluuya,3397884,Sicario 
50 Cent,1798684,Southpaw 
Jake Gyllenhaal,1798684,Southpaw 
Oona Laurence,1798684,Southpaw 
Alison Lohman,1127180,Drag Me to Hell 
Bojana Novakovic,1127180,Drag Me to Hell 
Reggie Lee,1127180,Drag Me to Hell 
Michiel Huisman,1655441,The Age of Adaline 
Harrison Ford,1655441,The Age of Adaline 
Ellen Burstyn,1655441,The Age of Adaline 
Robert Duvall,327137,Secondhand Lions 
Haley Joel Osment,327137,Secondhand Lions 
Emmanuelle Vaugier,327137,Secondhand Lions 
Stephen Boss,1193631,Step Up 3D 
Alyson Stoner,1193631,Step Up 3D 
Facundo Lombard,1193631,Step Up 3D 
Mika Boorem,300532,Blue Crush 
Faizon Love,300532,Blue Crush 
Sanoe Lake,300532,Blue Crush 
Christian Stolte,420223,Stranger Than Fiction 
Will Ferrell,420223,Stranger Than Fiction 
Danny Rhodes,420223,Stranger Than Fiction 
Mark Rendall,389722,30 Days of Night 
Danny Huston,389722,30 Days of Night 
Megan Franich,389722,30 Days of Night 
Bradley Whitford,1259521,The Cabin in the Woods 
Chris Hemsworth,1259521,The Cabin in the Woods 
Kristen Connolly,1259521,The Cabin in the Woods 
Diedrich Bader,1073498,Meet the Spartans 
Carmen Electra,1073498,Meet the Spartans 
Method Man,1073498,Meet the Spartans 
Yaphet Kotto,95631,Midnight Run 
Robert De Niro,95631,Midnight Run 
Philip Baker Hall,95631,Midnight Run 
Maria Conchita Alonso,93894,The Running Man 
Yaphet Kotto,93894,The Running Man 
Richard Dawson,93894,The Running Man 
Jim Belushi,91419,Little Shop of Horrors 
Bill Murray,91419,Little Shop of Horrors 
Tisha Campbell-Martin,91419,Little Shop of Horrors 
Vicky Krieps,993842,Hanna 
Jessica Barden,993842,Hanna 
John Macmillan,993842,Hanna 
Joan Allen,4428038,The Family             
Zach Gilford,4428038,The Family             
Liam James,4428038,The Family             
Talisa Soto,119707,Mortal Kombat: Annihilation 
Brian Thompson,119707,Mortal Kombat: Annihilation 
Robin Shou,119707,Mortal Kombat: Annihilation 
Rob Riggle,1583420,Larry Crowne 
Tom Hanks,1583420,Larry Crowne 
Randall Park,1583420,Larry Crowne 
Yaya DaCosta,446046,Take the Lead 
Alfre Woodard,446046,Take the Lead 
Jasika Nicole,446046,Take the Lead 
Kevin Connolly,387199,Entourage             
Debi Mazar,387199,Entourage             
Kevin Dillon,387199,Entourage             
Jurnee Smollett-Bell,421206,Gridiron Gang 
Dwayne Johnson,421206,Gridiron Gang 
Kevin Dunn,421206,Gridiron Gang 
Larry Miller,161083,What's the Worst That Could Happen? 
Bernie Mac,161083,What's the Worst That Could Happen? 
Richard Schiff,161083,What's the Worst That Could Happen? 
Alan Oppenheimer,472033,9 
Martin Landau,472033,9 
Tom Kane,472033,9 
Miranda Richardson,337697,The Prince and Me 
Devin Ratray,337697,The Prince and Me 
Luke Mably,337697,The Prince and Me 
Robert Lopez,1449283,Winnie the Pooh 
Craig Ferguson,1449283,Winnie the Pooh 
Huell Howser,1449283,Winnie the Pooh 
Mimi Rogers,329028,Dumb and Dumberer: When Harry Met Lloyd 
Elden Henson,329028,Dumb and Dumberer: When Harry Met Lloyd 
Cheri Oteri,329028,Dumb and Dumberer: When Harry Met Lloyd 
Kirk Baltz,118798,Bulworth 
Warren Beatty,118798,Bulworth 
Graham Beckel,118798,Bulworth 
Josh Hopkins,2473602,Get on Up 
Tika Sumpter,2473602,Get on Up 
Aunjanue Ellis,2473602,Get on Up 
William Hurt,120776,One True Thing 
